Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntTotal,MntRegularProds,AcceptedCmpOverall,Age_Group,Income_Tier,Churn_Risk,Customer_Value_Segment,Family_Status,Marital_Status_Label,Education_Level_Label,Tenure_Segment,Main_Product_Category,MntTotal_Calculated,Total_Campaigns_Accepted,Campaign_Engagement,First_Accepted_Campaign
54178.0,0,1,79,135,9,39,4,0,7,1,2,2,5,2,0,0,0,0,0,0,3,11,0,53,2318,0,0,0,1,0,0,0,1,0,0,187,180,0,Senior (46-60),Medium Income,Inactive (>60d),Silver Spender,Small Family (1 Kid),Together,Graduation,New Member,Wines,194,0,Never Accepted,No Acceptance
42394.0,1,0,69,15,2,10,0,1,4,1,1,0,3,7,0,0,0,0,0,0,3,11,0,48,2257,0,0,1,0,0,0,0,0,1,0,28,24,0,Senior (46-60),Medium Income,Inactive (>60d),Bronze Spender,Small Family (1 Kid),Single,Master,New Member,Wines,32,0,Never Accepted,No Acceptance
23626.0,1,0,84,27,2,14,0,0,0,3,3,1,3,5,0,0,0,0,0,0,3,11,0,50,2195,0,1,0,0,0,0,0,0,0,1,43,43,0,Senior (46-60),Low Income,Inactive (>60d),Bronze Spender,Small Family (1 Kid),Married,PhD,New Member,Wines,43,0,Never Accepted,No Acceptance
30096.0,1,0,30,5,3,11,12,5,9,1,2,0,3,6,0,0,0,0,0,0,3,11,0,37,2197,0,1,0,0,0,0,0,1,0,0,36,27,0,Middle-Aged (31-45),Low Income,Active (0-30d),Bronze Spender,Small Family (1 Kid),Married,Graduation,New Member,FishProducts,45,0,Never Accepted,No Acceptance
47916.0,0,1,72,505,0,26,0,0,75,5,7,4,6,6,0,1,0,0,0,0,3,11,0,60,2743,0,0,0,0,1,0,0,1,0,0,531,456,1,Senior (46-60),Medium Income,Inactive (>60d),Silver Spender,Small Family (1 Kid),Widow,Graduation,Long-term Member,Wines,606,1,Occasional Responder,Campaign 4
51813.0,1,1,37,51,2,7,0,1,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,48,2603,1,0,0,0,0,0,0,1,0,0,61,59,0,Senior (46-60),Medium Income,At-Risk (31-60d),Bronze Spender,Large Family (>1 Kid),Divorced,Graduation,Established,Wines,63,0,Never Accepted,No Acceptance
78497.0,0,0,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,3,11,0,69,2369,0,1,0,0,0,1,0,0,0,0,755,532,1,Elderly (>60),High Income,At-Risk (31-60d),Silver Spender,No Children,Married,2n Cycle,New Member,MeatProducts,978,1,Occasional Responder,Campaign 1
50150.0,0,0,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,3,11,0,37,2533,0,1,0,0,0,0,0,0,0,1,399,388,0,Middle-Aged (31-45),Medium Income,At-Risk (31-60d),Silver Spender,No Children,Married,PhD,Established,Wines,410,0,Never Accepted,No Acceptance
47823.0,0,1,0,53,1,5,2,1,10,2,2,0,3,8,0,0,0,0,0,0,3,11,0,60,2500,0,0,1,0,0,1,0,0,0,0,62,52,0,Senior (46-60),Medium Income,Active (0-30d),Bronze Spender,Small Family (1 Kid),Single,2n Cycle,Established,Wines,72,0,Never Accepted,No Acceptance
34554.0,0,1,43,41,1,6,2,0,5,2,2,0,3,6,0,0,0,0,0,0,3,11,0,61,2250,0,0,1,0,0,0,0,0,0,1,50,45,0,Elderly (>60),Low Income,At-Risk (31-60d),Bronze Spender,Small Family (1 Kid),Single,PhD,New Member,Wines,55,0,Never Accepted,No Acceptance
85693.0,0,1,59,386,172,183,185,132,111,2,9,5,11,5,0,0,0,0,0,0,3,11,0,41,2594,0,0,0,1,0,0,0,1,0,0,1058,947,0,Middle-Aged (31-45),High Income,At-Risk (31-60d),Gold Spender,Small Family (1 Kid),Together,Graduation,Established,Wines,1169,0,Never Accepted,No Acceptance
65846.0,0,0,68,562,81,276,80,40,81,1,6,3,6,4,0,0,0,0,0,0,3,11,0,75,2567,0,1,0,0,0,0,0,0,0,1,1039,958,0,Elderly (>60),High Income,Inactive (>60d),Gold Spender,No Children,Married,PhD,Established,Wines,1120,0,Never Accepted,No Acceptance
87195.0,0,0,35,217,76,690,50,26,38,1,3,11,5,1,0,0,0,0,0,0,3,11,1,61,2211,0,1,0,0,0,0,0,1,0,0,1059,1021,0,Elderly (>60),High Income,At-Risk (31-60d),Gold Spender,No Children,Married,Graduation,New Member,MeatProducts,1097,0,Never Accepted,No Acceptance
24594.0,1,0,94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,3,11,0,41,2360,0,0,0,1,0,0,1,0,0,0,20,11,0,Middle-Aged (31-45),Low Income,Inactive (>60d),Bronze Spender,Small Family (1 Kid),Together,Basic,New Member,FishProducts,29,0,Never Accepted,No Acceptance
49096.0,1,1,15,144,1,32,2,1,7,4,4,1,4,7,0,0,0,0,0,0,3,11,0,56,2437,0,1,0,0,0,0,0,1,0,0,180,173,0,Senior (46-60),Medium Income,Active (0-30d),Silver Spender,Large Family (>1 Kid),Married,Graduation,Established,Wines,187,0,Never Accepted,No Acceptance
52413.0,0,2,56,295,106,271,75,98,65,4,6,4,12,6,0,0,0,0,0,0,3,11,0,51,2671,0,1,0,0,0,0,0,1,0,0,845,780,0,Senior (46-60),Medium Income,At-Risk (31-60d),Gold Spender,Large Family (>1 Kid),Married,Graduation,Long-term Member,Wines,910,0,Never Accepted,No Acceptance
38557.0,1,0,17,76,3,31,4,4,27,2,3,1,3,7,0,0,0,0,0,0,3,11,0,42,2716,0,0,1,0,0,0,0,1,0,0,118,91,0,Middle-Aged (31-45),Low Income,Active (0-30d),Silver Spender,Small Family (1 Kid),Single,Graduation,Long-term Member,Wines,145,0,Never Accepted,No Acceptance
89058.0,0,0,18,454,194,106,31,22,43,1,5,4,4,2,0,0,0,0,0,0,3,11,0,60,2728,0,1,0,0,0,0,0,0,1,0,807,764,0,Senior (46-60),High Income,Active (0-30d),Gold Spender,No Children,Married,Master,Long-term Member,Wines,850,0,Never Accepted,No Acceptance
77298.0,0,1,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,3,11,0,41,2398,0,0,0,1,0,0,0,1,0,0,890,811,0,Middle-Aged (31-45),High Income,At-Risk (31-60d),Gold Spender,Small Family (1 Kid),Together,Graduation,New Member,Wines,969,0,Never Accepted,No Acceptance
68126.0,0,0,40,1332,17,311,23,51,86,1,7,4,5,9,0,1,0,0,0,0,3,11,1,29,2755,0,0,1,0,0,0,0,0,0,1,1734,1648,1,Young Adult (<30),High Income,At-Risk (31-60d),Gold Spender,No Children,Single,PhD,Long-term Member,Wines,1820,1,Occasional Responder,Campaign 4
57288.0,0,1,27,527,0,21,0,0,60,3,8,1,8,6,0,1,0,0,0,0,3,11,0,57,2163,0,0,0,1,0,0,0,0,1,0,548,488,1,Senior (46-60),Medium Income,Active (0-30d),Silver Spender,Small Family (1 Kid),Together,Master,New Member,Wines,608,1,Occasional Responder,Campaign 4
86037.0,0,0,95,490,44,125,29,20,22,1,6,7,11,3,0,1,1,0,0,0,3,11,1,29,2702,0,0,1,0,0,0,0,1,0,0,708,686,2,Young Adult (<30),High Income,Inactive (>60d),Silver Spender,No Children,Single,Graduation,Long-term Member,Wines,730,2,Occasional Responder,Campaign 4
43974.0,1,0,19,378,0,101,0,0,72,5,6,4,6,7,0,0,0,0,0,0,3,11,0,40,2723,0,1,0,0,0,0,0,0,0,1,479,407,0,Middle-Aged (31-45),Medium Income,Active (0-30d),Silver Spender,Small Family (1 Kid),Married,PhD,Long-term Member,Wines,551,0,Never Accepted,No Acceptance
50785.0,1,1,27,64,1,21,0,1,27,2,2,1,3,6,0,0,0,0,0,0,3,11,0,58,2451,0,0,1,0,0,0,0,1,0,0,87,60,0,Senior (46-60),Medium Income,Active (0-30d),Bronze Spender,Large Family (>1 Kid),Single,Graduation,Established,Wines,114,0,Never Accepted,No Acceptance
90765.0,0,0,25,547,99,812,151,82,33,0,4,6,5,1,0,0,1,1,0,0,3,11,0,50,2315,0,1,0,0,0,0,0,1,0,0,1691,1658,2,Senior (46-60),High Income,Active (0-30d),Gold Spender,No Children,Married,Graduation,New Member,MeatProducts,1724,2,Occasional Responder,Campaign 1
36550.0,1,0,74,47,90,94,123,103,120,5,9,1,5,9,0,0,0,0,0,0,3,11,0,42,2654,0,1,0,0,0,1,0,0,0,0,457,337,0,Middle-Aged (31-45),Low Income,Inactive (>60d),Silver Spender,Small Family (1 Kid),Married,2n Cycle,Long-term Member,FishProducts,577,0,Never Accepted,No Acceptance
30753.0,1,1,85,12,5,25,0,9,30,2,1,1,3,5,0,0,0,0,0,0,3,11,0,53,2512,0,0,0,1,0,1,0,0,0,0,51,21,0,Senior (46-60),Low Income,Inactive (>60d),Bronze Spender,Large Family (>1 Kid),Together,2n Cycle,Established,GoldProds,81,0,Never Accepted,No Acceptance
21918.0,1,0,37,1,6,7,11,5,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,51,2386,0,0,0,1,0,0,0,1,0,0,30,27,0,Senior (46-60),Low Income,At-Risk (31-60d),Bronze Spender,Small Family (1 Kid),Together,Graduation,New Member,FishProducts,33,0,Never Accepted,No Acceptance
56129.0,0,1,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,3,11,0,67,2533,0,0,0,1,0,0,0,0,1,0,612,564,0,Elderly (>60),Medium Income,Inactive (>60d),Silver Spender,Small Family (1 Kid),Together,Master,Established,Wines,660,0,Never Accepted,No Acceptance
32557.0,1,0,13,34,3,29,0,4,10,3,2,1,3,5,0,0,0,0,0,0,3,11,1,53,2284,0,0,1,0,0,0,0,0,1,0,70,60,0,Senior (46-60),Low Income,Active (0-30d),Bronze Spender,Small Family (1 Kid),Single,Master,New Member,Wines,80,0,Never Accepted,No Acceptance
19510.0,2,0,63,9,0,7,3,4,7,2,1,0,3,7,0,0,0,0,0,0,3,11,0,35,2457,0,1,0,0,0,0,0,0,1,0,23,16,0,Middle-Aged (31-45),Low Income,Inactive (>60d),Bronze Spender,Large Family (>1 Kid),Married,Master,Established,Wines,30,0,Never Accepted,No Acceptance
30992.0,1,0,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,3,11,0,44,2592,1,0,0,0,0,0,0,1,0,0,41,39,0,Middle-Aged (31-45),Low Income,Inactive (>60d),Bronze Spender,Small Family (1 Kid),Divorced,Graduation,Established,Wines,43,0,Never Accepted,No Acceptance
71488.0,0,0,87,162,33,124,40,28,172,2,3,4,7,1,0,0,0,0,0,0,3,11,0,55,2655,0,0,0,1,0,1,0,0,0,0,387,215,0,Senior (46-60),High Income,Inactive (>60d),Silver Spender,No Children,Together,2n Cycle,Long-term Member,GoldProds,559,0,Never Accepted,No Acceptance
79607.0,0,0,37,450,133,951,173,0,216,1,3,6,6,1,0,0,0,0,0,0,3,11,1,36,2593,0,0,1,0,0,0,0,1,0,0,1707,1491,0,Middle-Aged (31-45),High Income,At-Risk (31-60d),Gold Spender,No Children,Single,Graduation,Established,MeatProducts,1923,0,Never Accepted,No Acceptance
54348.0,1,1,51,70,0,16,0,0,4,2,2,0,4,6,0,0,0,0,0,0,3,11,0,67,2180,0,1,0,0,0,0,0,0,1,0,86,82,0,Elderly (>60),Medium Income,At-Risk (31-60d),Bronze Spender,Large Family (>1 Kid),Married,Master,New Member,Wines,90,0,Never Accepted,No Acceptance
77376.0,1,1,72,492,19,110,16,12,12,4,6,3,10,4,0,0,0,0,0,0,3,11,0,64,2209,0,0,0,1,0,0,0,0,0,1,649,637,0,Elderly (>60),High Income,Inactive (>60d),Silver Spender,Large Family (>1 Kid),Together,PhD,New Member,Wines,661,0,Never Accepted,No Acceptance
62998.0,0,1,10,120,58,73,65,89,58,5,5,4,5,5,0,0,0,0,0,0,3,11,0,68,2431,0,1,0,0,0,0,0,1,0,0,405,347,0,Elderly (>60),High Income,Active (0-30d),Silver Spender,Small Family (1 Kid),Married,Graduation,Established,Wines,463,0,Never Accepted,No Acceptance
61331.0,1,1,42,534,5,47,0,5,41,5,11,1,6,8,0,0,0,0,0,0,3,11,0,62,2635,0,0,1,0,0,0,0,0,1,0,591,550,0,Elderly (>60),Medium Income,At-Risk (31-60d),Silver Spender,Large Family (>1 Kid),Single,Master,Long-term Member,Wines,632,0,Never Accepted,No Acceptance
73448.0,0,0,10,236,106,189,23,41,130,1,7,2,9,4,0,0,0,0,0,0,3,11,0,51,2298,0,1,0,0,0,0,0,1,0,0,595,465,0,Senior (46-60),High Income,Active (0-30d),Silver Spender,No Children,Married,Graduation,New Member,Wines,725,0,Never Accepted,No Acceptance
41551.0,1,1,51,220,0,33,3,0,23,5,5,1,5,8,0,0,0,0,0,0,3,11,0,56,2478,0,1,0,0,0,0,0,0,0,1,256,233,0,Senior (46-60),Medium Income,At-Risk (31-60d),Silver Spender,Large Family (>1 Kid),Married,PhD,Established,Wines,279,0,Never Accepted,No Acceptance
62981.0,0,0,21,796,14,590,38,44,0,1,4,5,13,3,0,1,0,0,0,0,3,11,0,53,2628,0,0,0,1,0,0,0,0,0,1,1482,1482,1,Senior (46-60),High Income,Active (0-30d),Gold Spender,No Children,Together,PhD,Established,Wines,1482,1,Occasional Responder,Campaign 4
9548.0,1,0,31,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,44,2849,1,0,0,0,0,0,1,0,0,0,20,11,0,Middle-Aged (31-45),Low Income,At-Risk (31-60d),Bronze Spender,Small Family (1 Kid),Divorced,Basic,Long-term Member,FishProducts,29,0,Never Accepted,No Acceptance
33762.0,2,1,61,53,1,34,2,0,16,3,2,2,2,8,0,0,0,0,0,0,3,11,0,61,2516,0,1,0,0,0,0,0,0,0,1,90,74,0,Elderly (>60),Low Income,Inactive (>60d),Bronze Spender,Large Family (>1 Kid),Married,PhD,Established,Wines,106,0,Never Accepted,No Acceptance
35860.0,1,1,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,1,47,2200,0,0,1,0,0,0,0,0,0,1,29,9,1,Senior (46-60),Low Income,At-Risk (31-60d),Bronze Spender,Large Family (>1 Kid),Single,PhD,New Member,GoldProds,49,1,Occasional Responder,Campaign 3
36921.0,1,1,74,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,55,2495,1,0,0,0,0,0,0,0,0,1,34,30,0,Senior (46-60),Low Income,Inactive (>60d),Bronze Spender,Large Family (>1 Kid),Divorced,PhD,Established,Wines,38,0,Never Accepted,No Acceptance
65104.0,0,1,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,3,11,1,44,2386,0,0,0,1,0,0,0,0,1,0,1003,953,0,Middle-Aged (31-45),High Income,Active (0-30d),Gold Spender,Small Family (1 Kid),Together,Master,New Member,Wines,1053,0,Never Accepted,No Acceptance
86111.0,0,0,73,399,28,756,36,40,126,1,5,7,10,2,0,0,0,0,0,0,3,11,0,58,2595,0,1,0,0,0,0,0,1,0,0,1259,1133,0,Senior (46-60),High Income,Inactive (>60d),Gold Spender,No Children,Married,Graduation,Established,MeatProducts,1385,0,Never Accepted,No Acceptance
68352.0,0,1,47,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,3,11,0,46,2464,0,0,1,0,0,0,0,0,0,1,838,805,0,Senior (46-60),High Income,At-Risk (31-60d),Gold Spender,Small Family (1 Kid),Single,PhD,Established,Wines,871,0,Never Accepted,No Acceptance
41883.0,1,0,13,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,3,11,0,32,2626,0,0,0,1,0,0,0,1,0,0,196,80,0,Middle-Aged (31-45),Medium Income,Active (0-30d),Silver Spender,Small Family (1 Kid),Together,Graduation,Established,GoldProds,312,0,Never Accepted,No Acceptance
59809.0,0,2,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,3,11,0,44,2778,0,1,0,0,0,0,0,1,0,0,828,779,0,Middle-Aged (31-45),Medium Income,At-Risk (31-60d),Gold Spender,Large Family (>1 Kid),Married,Graduation,Long-term Member,Wines,877,0,Never Accepted,No Acceptance
23957.0,1,0,47,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,0,3,11,1,45,2768,0,1,0,0,0,0,0,1,0,0,52,36,0,Middle-Aged (31-45),Low Income,At-Risk (31-60d),Bronze Spender,Small Family (1 Kid),Married,Graduation,Long-term Member,FishProducts,68,0,Never Accepted,No Acceptance
38547.0,1,0,49,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,1,3,11,0,39,2464,0,0,0,1,0,0,0,1,0,0,18,14,0,Middle-Aged (31-45),Low Income,At-Risk (31-60d),Bronze Spender,Small Family (1 Kid),Together,Graduation,Established,MeatProducts,22,0,Never Accepted,No Acceptance
35688.0,2,1,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,3,11,0,47,2835,0,1,0,0,0,1,0,0,0,0,179,147,0,Senior (46-60),Low Income,Inactive (>60d),Silver Spender,Large Family (>1 Kid),Married,2n Cycle,Long-term Member,MeatProducts,211,0,Never Accepted,No Acceptance
49605.0,0,0,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,3,11,0,54,2167,0,1,0,0,0,0,0,0,1,0,119,111,0,Senior (46-60),Medium Income,Inactive (>60d),Silver Spender,No Children,Married,Master,New Member,Wines,127,0,Never Accepted,No Acceptance
59354.0,0,2,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,3,11,0,67,2225,0,1,0,0,0,0,0,0,1,0,446,433,0,Elderly (>60),Medium Income,At-Risk (31-60d),Silver Spender,Large Family (>1 Kid),Married,Master,New Member,Wines,459,0,Never Accepted,No Acceptance
65747.0,0,1,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,3,11,0,51,2273,0,1,0,0,0,0,0,1,0,0,447,434,1,Senior (46-60),High Income,Inactive (>60d),Silver Spender,Small Family (1 Kid),Married,Graduation,New Member,Wines,460,1,Occasional Responder,Campaign 4
46344.0,0,1,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,3,11,0,48,2721,0,0,0,1,0,1,0,0,0,0,338,247,0,Senior (46-60),Medium Income,Active (0-30d),Silver Spender,Small Family (1 Kid),Together,2n Cycle,Long-term Member,Wines,429,0,Never Accepted,No Acceptance
34176.0,1,0,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,3,11,0,32,2207,0,0,1,0,0,0,0,1,0,0,69,49,0,Middle-Aged (31-45),Low Income,Active (0-30d),Bronze Spender,Small Family (1 Kid),Single,Graduation,New Member,MeatProducts,89,0,Never Accepted,No Acceptance
61010.0,0,1,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,3,11,0,68,2787,0,0,0,1,0,0,0,0,0,1,945,869,0,Elderly (>60),Medium Income,At-Risk (31-60d),Gold Spender,Small Family (1 Kid),Together,PhD,Long-term Member,Wines,1021,0,Never Accepted,No Acceptance
69372.0,0,0,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,3,11,1,71,2654,0,0,0,1,0,0,0,1,0,0,1339,1297,2,Elderly (>60),High Income,Active (0-30d),Gold Spender,No Children,Together,Graduation,Long-term Member,Wines,1381,2,Occasional Responder,Campaign 4
49967.0,0,1,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,3,11,0,62,2515,0,0,1,0,0,0,0,1,0,0,303,300,0,Elderly (>60),Medium Income,Active (0-30d),Silver Spender,Small Family (1 Kid),Single,Graduation,Established,Wines,306,0,Never Accepted,No Acceptance
60199.0,1,2,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,3,11,0,42,2449,0,0,1,0,0,0,0,1,0,0,18,18,0,Middle-Aged (31-45),Medium Income,At-Risk (31-60d),Bronze Spender,Large Family (>1 Kid),Single,Graduation,Established,Wines,18,0,Never Accepted,No Acceptance
55375.0,0,1,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,3,11,0,43,2414,0,0,0,1,0,0,0,1,0,0,148,134,0,Middle-Aged (31-45),Medium Income,Active (0-30d),Silver Spender,Small Family (1 Kid),Together,Graduation,Established,MeatProducts,162,0,Never Accepted,No Acceptance
80317.0,0,0,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,3,11,0,65,2472,0,0,1,0,0,0,0,1,0,0,1174,1117,0,Elderly (>60),High Income,Inactive (>60d),Gold Spender,No Children,Single,Graduation,Established,Wines,1231,0,Never Accepted,No Acceptance
30523.0,2,1,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,62,2522,0,0,1,0,0,0,0,0,1,0,8,3,0,Elderly (>60),Low Income,Active (0-30d),Bronze Spender,Large Family (>1 Kid),Single,Master,Established,Wines,13,0,Never Accepted,No Acceptance
70356.0,0,0,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,3,11,0,75,2760,0,1,0,0,0,0,0,0,0,1,1673,1640,0,Elderly (>60),High Income,Active (0-30d),Gold Spender,No Children,Married,PhD,Long-term Member,Wines,1706,0,Never Accepted,No Acceptance
23228.0,1,0,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,3,11,0,36,2334,0,1,0,0,0,0,0,1,0,0,116,111,0,Middle-Aged (31-45),Low Income,Inactive (>60d),Silver Spender,Small Family (1 Kid),Married,Graduation,New Member,Wines,121,0,Never Accepted,No Acceptance
74165.0,0,0,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,3,11,0,45,2583,1,0,0,0,0,0,0,0,0,1,1281,1269,0,Middle-Aged (31-45),High Income,Active (0-30d),Gold Spender,No Children,Divorced,PhD,Established,Wines,1293,0,Never Accepted,No Acceptance
43482.0,2,1,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,3,11,0,54,2387,0,0,0,1,0,0,0,1,0,0,60,32,0,Senior (46-60),Medium Income,Inactive (>60d),Bronze Spender,Large Family (>1 Kid),Together,Graduation,New Member,MeatProducts,88,0,Never Accepted,No Acceptance
62551.0,0,0,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,3,11,0,67,2382,1,0,0,0,0,0,0,1,0,0,394,367,1,Elderly (>60),Medium Income,Active (0-30d),Silver Spender,No Children,Divorced,Graduation,New Member,FishProducts,421,1,Occasional Responder,Campaign 3
52332.0,0,0,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,3,11,0,61,2464,1,0,0,0,0,0,0,1,0,0,257,255,1,Elderly (>60),Medium Income,Inactive (>60d),Silver Spender,No Children,Divorced,Graduation,Established,Wines,259,1,Occasional Responder,Campaign 4
66951.0,0,0,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,3,11,0,32,2398,0,0,1,0,0,0,0,1,0,0,993,869,0,Middle-Aged (31-45),High Income,At-Risk (31-60d),Gold Spender,No Children,Single,Graduation,New Member,MeatProducts,1117,0,Never Accepted,No Acceptance
26091.0,1,1,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,3,11,0,63,2283,0,0,0,1,0,0,0,1,0,0,69,49,0,Elderly (>60),Low Income,Inactive (>60d),Bronze Spender,Large Family (>1 Kid),Together,Graduation,New Member,GoldProds,89,0,Never Accepted,No Acceptance
33456.0,1,1,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,3,11,0,55,2228,0,0,0,1,0,0,0,1,0,0,29,22,0,Senior (46-60),Low Income,At-Risk (31-60d),Bronze Spender,Large Family (>1 Kid),Together,Graduation,New Member,MeatProducts,36,0,Never Accepted,No Acceptance
28718.0,1,0,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,3,11,0,38,2510,0,1,0,0,0,0,0,1,0,0,41,25,0,Middle-Aged (31-45),Low Income,Inactive (>60d),Bronze Spender,Small Family (1 Kid),Married,Graduation,Established,GoldProds,57,0,Never Accepted,No Acceptance
50447.0,2,0,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,3,11,0,50,2228,0,1,0,0,0,0,0,1,0,0,121,94,0,Senior (46-60),Medium Income,Active (0-30d),Silver Spender,Large Family (>1 Kid),Married,Graduation,New Member,Wines,148,0,Never Accepted,No Acceptance
53537.0,1,1,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,3,11,0,61,2309,0,0,0,1,0,0,0,0,0,1,87,81,0,Elderly (>60),Medium Income,Active (0-30d),Bronze Spender,Large Family (>1 Kid),Together,PhD,New Member,Wines,93,0,Never Accepted,No Acceptance
52074.0,0,1,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,3,11,0,53,2245,0,0,1,0,0,0,0,1,0,0,71,23,1,Senior (46-60),Medium Income,Inactive (>60d),Bronze Spender,Small Family (1 Kid),Single,Graduation,New Member,Wines,119,1,Occasional Responder,Campaign 3
80427.0,0,1,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,3,11,0,45,2814,0,1,0,0,0,0,0,0,0,1,1809,1783,0,Middle-Aged (31-45),High Income,At-Risk (31-60d),Gold Spender,Small Family (1 Kid),Married,PhD,Long-term Member,Wines,1835,0,Never Accepted,No Acceptance
83837.0,0,0,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,3,11,1,72,2719,0,1,0,0,0,0,0,0,0,1,1207,1096,2,Elderly (>60),High Income,Inactive (>60d),Gold Spender,No Children,Married,PhD,Long-term Member,Wines,1318,2,Occasional Responder,Campaign 1
38853.0,1,1,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,50,2196,0,1,0,0,0,0,0,0,0,1,43,41,0,Senior (46-60),Low Income,Inactive (>60d),Bronze Spender,Large Family (>1 Kid),Married,PhD,New Member,Wines,45,0,Never Accepted,No Acceptance
38285.0,2,1,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,3,11,0,61,2164,0,0,0,1,0,0,0,1,0,0,9,8,0,Elderly (>60),Low Income,Inactive (>60d),Bronze Spender,Large Family (>1 Kid),Together,Graduation,New Member,MeatProducts,10,0,Never Accepted,No Acceptance
78497.0,0,0,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,3,11,0,69,2369,0,1,0,0,0,1,0,0,0,0,755,532,1,Elderly (>60),High Income,At-Risk (31-60d),Silver Spender,No Children,Married,2n Cycle,New Member,MeatProducts,978,1,Occasional Responder,Campaign 1
51650.0,0,1,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,3,11,0,44,2208,0,1,0,0,0,0,0,0,0,1,184,177,0,Middle-Aged (31-45),Medium Income,Inactive (>60d),Silver Spender,Small Family (1 Kid),Married,PhD,New Member,Wines,191,0,Never Accepted,No Acceptance
16248.0,1,0,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,3,11,0,32,2209,0,1,0,0,0,1,0,0,0,0,48,39,0,Middle-Aged (31-45),Low Income,Inactive (>60d),Bronze Spender,Small Family (1 Kid),Married,2n Cycle,New Member,Wines,57,0,Never Accepted,No Acceptance
